trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
186,2025-06-25T09:55:00-04:00,OKLO,SELL,SELL,1649,60.47,1.0,955.4199999999972,0.9674197781866466
187,2025-06-25T11:05:00-04:00,OKLO,BUY,BUY,1644,60.16,1.0,,
188,2025-06-25T11:15:00-04:00,OKLO,SELL,SELL,1644,59.55,1.0,-1003.839999999999,-1.014963595015936
189,2025-06-25T13:00:00-04:00,OKLO,BUY,BUY,1689,58.48,1.0,,
190,2025-06-25T13:30:00-04:00,OKLO,SELL,SELL,1689,58.19,1.0,-490.8099999999986,-0.4969034273488926
191,2025-06-26T09:30:00-04:00,OKLO,BUY,BUY,1757,56.18,1.0,,
192,2025-06-26T10:00:00-04:00,OKLO,SELL,SELL,1757,55.86,1.0,-563.2400000000005,-0.5706050273297566
193,2025-06-26T10:15:00-04:00,OKLO,BUY,BUY,1756,56.18,1.0,,
194,2025-06-26T10:40:00-04:00,OKLO,SELL,SELL,1756,56.2,1.0,34.12000000000549,0.034585843645231845
195,2025-06-26T10:45:00-04:00,OKLO,BUY,BUY,1753,56.29,1.0,,
196,2025-06-26T10:50:00-04:00,OKLO,SELL,SELL,1753,56.07,1.0,-386.65999999999804,-0.3918426281527346
197,2025-06-26T10:55:00-04:00,OKLO,BUY,BUY,1747,56.45,1.0,,
198,2025-06-26T11:00:00-04:00,OKLO,SELL,SELL,1747,56.14,1.0,-542.570000000004,-0.550166980753742
199,2025-06-26T11:15:00-04:00,OKLO,BUY,BUY,1748,56.41,1.0,,
200,2025-06-26T11:20:00-04:00,OKLO,SELL,SELL,1748,56.2,1.0,-368.07999999998907,-0.37328478440591767
201,2025-06-26T11:40:00-04:00,OKLO,BUY,BUY,1744,56.52,1.0,,
202,2025-06-26T12:35:00-04:00,OKLO,SELL,SELL,1744,56.17,1.0,-611.4000000000025,-0.6202580289632321
203,2025-06-26T14:05:00-04:00,OKLO,BUY,BUY,1753,56.17,1.0,,
204,2025-06-26T14:10:00-04:00,OKLO,SELL,SELL,1753,55.97,1.0,-351.60000000000497,-0.3570739072913912
205,2025-06-26T14:15:00-04:00,OKLO,BUY,BUY,1755,56.11,1.0,,
206,2025-06-26T15:15:00-04:00,OKLO,SELL,SELL,1755,56.15,1.0,69.19999999999851,0.07027232047427572
207,2025-06-26T15:25:00-04:00,OKLO,BUY,BUY,1746,56.4,1.0,,
208,2025-06-26T15:35:00-04:00,OKLO,SELL,SELL,1746,56.18,1.0,-385.119999999998,-0.39108244292483
209,2025-06-27T09:30:00-04:00,OKLO,BUY,BUY,1665,59.11,1.0,,
210,2025-06-27T10:55:00-04:00,OKLO,SELL,SELL,1665,57.37,1.0,-2898.100000000003,-2.944650507548585
211,2025-06-27T11:10:00-04:00,OKLO,BUY,BUY,1684,58.26,1.0,,
212,2025-06-27T11:25:00-04:00,OKLO,SELL,SELL,1684,57.32,1.0,-1583.9599999999962,-1.6144597273858794
213,2025-06-27T13:00:00-04:00,OKLO,BUY,BUY,1713,57.19,1.0,,
214,2025-06-27T13:05:00-04:00,OKLO,SELL,SELL,1713,56.92,1.0,-463.50999999999317,-0.4731264367651764
215,2025-06-27T13:25:00-04:00,OKLO,BUY,BUY,1705,57.43,1.0,,
216,2025-06-27T14:00:00-04:00,OKLO,SELL,SELL,1705,56.92,1.0,-870.5499999999967,-0.8890497926095118
217,2025-06-27T15:40:00-04:00,OKLO,BUY,BUY,1769,55.3,1.0,,
218,2025-06-27T15:45:00-04:00,OKLO,SELL,SELL,1769,55.09,1.0,-372.4899999999889,-0.38076516942714916
219,2025-06-27T15:50:00-04:00,OKLO,BUY,BUY,1771,55.23,1.0,,
220,2025-06-30T09:35:00-04:00,OKLO,SELL,SELL,1771,54.9,1.0,-585.429999999997,-0.5985176049113112
221,2025-06-30T09:45:00-04:00,OKLO,BUY,BUY,1766,55.34,1.0,,
222,2025-06-30T09:55:00-04:00,OKLO,SELL,SELL,1766,55.02,1.0,-566.1200000000005,-0.5792608806337044
223,2025-06-30T10:35:00-04:00,OKLO,BUY,BUY,1777,54.97,1.0,,
224,2025-06-30T10:45:00-04:00,OKLO,SELL,SELL,1777,54.82,1.0,-267.54999999999745,-0.2738970435805949
225,2025-06-30T11:20:00-04:00,OKLO,BUY,BUY,1782,54.8,1.0,,
226,2025-06-30T11:25:00-04:00,OKLO,SELL,SELL,1782,54.48,1.0,-571.2400000000005,-0.5849596434781368
227,2025-06-30T11:30:00-04:00,OKLO,BUY,BUY,1782,54.78,1.0,,
228,2025-06-30T11:45:00-04:00,OKLO,SELL,SELL,1782,54.45,1.0,-589.059999999997,-0.6034278586864651
229,2025-06-30T11:50:00-04:00,OKLO,BUY,BUY,1776,54.91,1.0,,
230,2025-06-30T12:10:00-04:00,OKLO,SELL,SELL,1776,54.42,1.0,-871.2399999999909,-0.8933855995970423
231,2025-06-30T12:30:00-04:00,OKLO,BUY,BUY,1774,54.94,1.0,,
232,2025-06-30T14:40:00-04:00,OKLO,SELL,SELL,1774,55.5,1.0,992.440000000004,1.0182573029622297
233,2025-06-30T15:00:00-04:00,OKLO,BUY,BUY,1746,55.89,1.0,,
234,2025-06-30T15:05:00-04:00,OKLO,SELL,SELL,1746,55.68,1.0,-367.6600000000015,-0.37675895481413574
235,2025-06-30T15:25:00-04:00,OKLO,BUY,BUY,1740,56.06,1.0,,
236,2025-07-01T09:30:00-04:00,OKLO,SELL,SELL,1740,53.65,1.0,-4194.400000000006,-4.299946486456569
237,2025-07-01T12:10:00-04:00,OKLO,BUY,BUY,1847,52.58,1.0,,
238,2025-07-01T13:20:00-04:00,OKLO,SELL,SELL,1847,52.49,1.0,-167.22999999999317,-0.17219567557481433
239,2025-07-01T13:45:00-04:00,OKLO,BUY,BUY,1835,52.91,1.0,,
240,2025-07-01T13:50:00-04:00,OKLO,SELL,SELL,1835,52.75,1.0,-294.59999999999377,-0.30342715096221096
241,2025-07-01T14:35:00-04:00,OKLO,BUY,BUY,1847,52.55,1.0,,
242,2025-07-01T14:40:00-04:00,OKLO,SELL,SELL,1847,52.51,1.0,-74.87999999999843,-0.0771474801632156
243,2025-07-01T15:45:00-04:00,OKLO,BUY,BUY,1856,52.3,1.0,,
244,2025-07-01T15:50:00-04:00,OKLO,SELL,SELL,1856,52.06,1.0,-446.4399999999905,-0.45991647247649686
245,2025-07-02T10:05:00-04:00,OKLO,BUY,BUY,1873,51.79,1.0,,
246,2025-07-02T10:10:00-04:00,OKLO,SELL,SELL,1873,51.37,1.0,-787.6600000000032,-0.8119898968771009
247,2025-07-02T10:15:00-04:00,OKLO,BUY,BUY,1865,51.97,1.0,,
248,2025-07-02T10:25:00-04:00,OKLO,SELL,SELL,1865,51.5,1.0,-877.5499999999979,-0.9053902989990698
249,2025-07-02T10:30:00-04:00,OKLO,BUY,BUY,1872,51.72,1.0,,
250,2025-07-02T11:00:00-04:00,OKLO,SELL,SELL,1872,50.75,1.0,-1816.8399999999979,-1.8764968368380173
251,2025-07-02T12:20:00-04:00,OKLO,BUY,BUY,1902,50.83,1.0,,
252,2025-07-02T13:10:00-04:00,OKLO,SELL,SELL,1902,50.88,1.0,94.10000000000811,0.09733174485719966
253,2025-07-02T13:15:00-04:00,OKLO,BUY,BUY,1895,51.01,1.0,,
254,2025-07-02T13:20:00-04:00,OKLO,SELL,SELL,1895,50.84,1.0,-323.14999999998975,-0.33429904013811595
255,2025-07-02T13:25:00-04:00,OKLO,BUY,BUY,1896,50.97,1.0,,
256,2025-07-02T13:30:00-04:00,OKLO,SELL,SELL,1896,50.86,1.0,-209.55999999999892,-0.21684575722794938
257,2025-07-02T14:05:00-04:00,OKLO,BUY,BUY,1895,50.99,1.0,,
258,2025-07-02T14:20:00-04:00,OKLO,SELL,SELL,1895,50.89,1.0,-190.5000000000027,-0.1971497629287065
259,2025-07-02T14:25:00-04:00,OKLO,BUY,BUY,1895,50.98,1.0,,
260,2025-07-02T14:35:00-04:00,OKLO,SELL,SELL,1895,50.84,1.0,-266.2999999999876,-0.2756497643572202
261,2025-07-02T14:40:00-04:00,OKLO,BUY,BUY,1898,50.89,1.0,,
262,2025-07-02T14:45:00-04:00,OKLO,SELL,SELL,1898,50.81,1.0,-152.83999999999676,-0.1582354818117163
263,2025-07-02T14:50:00-04:00,OKLO,BUY,BUY,1893,51.0,1.0,,
264,2025-07-03T11:40:00-04:00,OKLO,SELL,SELL,1893,52.61,1.0,3046.729999999999,3.155794249254225
265,2025-07-03T11:45:00-04:00,OKLO,BUY,BUY,1824,53.09,1.0,,
266,2025-07-03T12:50:00-04:00,OKLO,SELL,SELL,1824,53.44,1.0,637.3999999999896,0.6582183946740999
267,2025-07-03T12:55:00-04:00,OKLO,BUY,BUY,1804,53.72,1.0,,
268,2025-07-07T09:30:00-04:00,OKLO,SELL,SELL,1804,53.39,1.0,-596.319999999997,-0.6153218779782179
269,2025-07-07T09:40:00-04:00,OKLO,BUY,BUY,1795,53.95,1.0,,
270,2025-07-07T09:45:00-04:00,OKLO,SELL,SELL,1795,53.55,1.0,-719.0000000000102,-0.742452209156749
271,2025-07-07T11:20:00-04:00,OKLO,BUY,BUY,1826,53.01,1.0,,
272,2025-07-07T12:20:00-04:00,OKLO,SELL,SELL,1826,52.8,1.0,-384.46000000000157,-0.3971806639981355
273,2025-07-07T12:25:00-04:00,OKLO,BUY,BUY,1826,52.99,1.0,,
274,2025-07-07T12:50:00-04:00,OKLO,SELL,SELL,1826,53.07,1.0,145.0799999999969,0.14993684422008025
